date,fini_net,trust_net,dealer_net,futures_fini_long,futures_fini_short,futures_fini_net,pcr_oi,pcr_vol
2021-05-10,-2486919967.0,1668546789.0,-28858218.0,,,,,
2021-05-11,-42417950598.0,1518689796.0,-13792773069.0,,,,,
2021-05-12,-12212097529.0,289943284.0,-6300577047.0,,,,,
2021-05-13,-22695851858.0,866042117.0,-4114100036.0,,,,,
2021-05-14,-13660606015.0,2492694055.0,-3611814695.0,,,,,
2021-05-17,33390867461.0,1031082895.0,-1992720319.0,,,,,
2021-05-18,22140716989.0,1287331670.0,6410833578.0,,,,,
2021-05-19,-29399723958.0,2200732329.0,-599848420.0,,,,,
2021-05-20,-17095523680.0,-1060272738.0,-3745962865.0,,,,,
2021-05-21,17427644348.0,-708158472.0,380537772.0,,,,,
2021-05-24,-118151523.0,1711397844.0,1386619817.0,,,,,
2021-05-25,-1179875685.0,1389845624.0,4494358290.0,,,,,
2021-05-26,1962909803.0,260260184.0,2533245474.0,,,,,
2021-05-27,-12347141535.0,2579819393.0,-977334735.0,,,,,
2021-05-28,18696731543.0,3977028394.0,3458315972.0,,,,,
2021-05-31,13130027778.0,-42111098.0,2892075206.0,,,,,
2021-06-01,2022556472.0,744951234.0,1477758142.0,,,,,
2021-06-02,-9447926553.0,-406619171.0,2304593901.0,,,,,
2021-06-03,8154774716.0,766289683.0,3559682872.0,,,,,
2021-06-04,-16650625656.0,-47528128.0,325503426.0,,,,,
2021-06-07,-7821934980.0,1851078448.0,-1163846333.0,,,,,
2021-06-08,-6169869468.0,1435640170.0,-690318761.0,,,,,
2021-06-09,-14812578517.0,-230307715.0,-1289479341.0,,,,,
2021-06-10,18303601998.0,-1844618426.0,1705170015.0,,,,,
2021-06-11,10665170347.0,-101108925.0,-581766967.0,,,,,
2021-06-14,,,,,,,,
2021-06-15,14284878725.0,-1452510995.0,1720371648.0,,,,,
2021-06-16,-18172260960.0,-1163885615.0,2109354746.0,,,,,
2021-06-17,-6724345868.0,833684740.0,609136362.0,,,,,
2021-06-18,-15803765826.0,-2483794747.0,-1104436032.0,,,,,
2021-06-21,-33282242675.0,-615203590.0,-4836755758.0,,,,,
2021-06-22,-10782293606.0,278446152.0,-1225650901.0,,,,,
2021-06-23,10954115355.0,-1626517922.0,14192734899.0,,,,,
2021-06-24,4003971239.0,-25579039.0,3276003909.0,,,,,
2021-06-25,8794904561.0,966946877.0,3762927904.0,,,,,
2021-06-28,5365916724.0,-1752758533.0,1964662374.0,,,,,
2021-06-29,-14323370996.0,80105703.0,259668460.0,,,,,
2021-06-30,20412541733.0,-121408502.0,2716192872.0,,,,,
2021-07-01,-17956867328.0,-1456468630.0,-3154722445.0,,,,,
2021-07-02,-19990773016.0,-1846271487.0,-418607567.0,,,,,
2021-07-05,11516694256.0,-1407666074.0,6428354630.0,,,,,
2021-07-06,126632626.0,-293440639.0,-3108530098.0,,,,,
2021-07-07,-11686515287.0,-1321418440.0,-781001031.0,,,,,
2021-07-08,-3814302274.0,-1397574883.0,-1068129041.0,,,,,
2021-07-09,-41142708683.0,-514000087.0,-4712754834.0,,,,,
2021-07-12,15464192085.0,-3038513804.0,2547479202.0,,,,,
2021-07-13,22950093615.0,558779307.0,2141963292.0,,,,,
2021-07-14,15311794078.0,-3224467900.0,-370748525.0,,,,,
2021-07-15,16420321672.0,-1823549032.0,2092942318.0,,,,,
2021-07-16,-22544083711.0,-187401053.0,-4073484313.0,,,,,
2021-07-19,-42412667236.0,-866027731.0,-1520773662.0,,,,,
2021-07-20,-25548074047.0,-1433341258.0,-8376758557.0,,,,,
2021-07-21,-15902482719.0,-2041842020.0,-2294839018.0,,,,,
2021-07-22,35952643959.0,2109585181.0,624871750.0,,,,,
2021-07-23,2531140284.0,538820300.0,511138787.0,,,,,
2021-07-26,-17762019569.0,-566901565.0,-1988018451.0,,,,,
2021-07-27,-3576467330.0,-958672948.0,-101503315.0,,,,,
2021-07-28,-22015899645.0,-855242752.0,-599387092.0,,,,,
2021-07-29,19145732426.0,1269628932.0,2103978383.0,,,,,
2021-07-30,-17364685426.0,-97909733.0,-176592222.0,,,,,
2021-08-02,24568012807.0,-799752081.0,3655957055.0,,,,,
2021-08-03,951025448.0,-410884819.0,1007987263.0,,,,,
2021-08-04,10624581761.0,-2802336606.0,2029122190.0,,,,,
2021-08-05,4909713947.0,-1563302340.0,273249675.0,,,,,
2021-08-06,-8547334169.0,-977927300.0,-2659822511.0,,,,,
2021-08-09,-7010462776.0,157311170.0,-2561933570.0,,,,,
2021-08-10,-6408122980.0,428470371.0,-3138034192.0,,,,,
2021-08-11,6542434308.0,-371214837.0,-2670255441.0,,,,,
2021-08-12,5141423047.0,1206072527.0,-1113432920.0,,,,,
2021-08-13,-23640411772.0,1856860381.0,-4505917365.0,,,,,
2021-08-16,5153844688.0,-950941280.0,-4393208350.0,,,,,
2021-08-17,-8731692211.0,1393535523.0,-5815970202.0,,,,,
2021-08-18,-2248501747.0,1016901113.0,1880230078.0,,,,,
2021-08-19,-49684035009.0,1386558431.0,-5579889177.0,,,,,
2021-08-20,-12995947521.0,2012472656.0,-2463703860.0,,,,,
2021-08-23,14618175004.0,1836029840.0,2530271071.0,,,,,
2021-08-24,-11268610101.0,961498924.0,953491454.0,,,,,
2021-08-25,17105823487.0,730306277.0,1499642798.0,,,,,
2021-08-26,-15665692843.0,1110965800.0,-997409322.0,,,,,
2021-08-27,18229419183.0,-884470954.0,5403631634.0,,,,,
2021-08-30,21249912993.0,825212368.0,1913064462.0,,,,,
2021-08-31,25053105299.0,40664734.0,1315969606.0,,,,,
2021-09-01,14478674130.0,-592776745.0,2994594001.0,,,,,
2021-09-02,-2305266910.0,-856855569.0,-479857016.0,,,,,
2021-09-03,32084407153.0,864496798.0,4293869034.0,,,,,
2021-09-06,7665833374.0,-1252559575.0,-82113453.0,,,,,
2021-09-07,6700026274.0,-1488392384.0,-2157689142.0,,,,,
2021-09-08,-1075715084.0,-434523230.0,-7040585527.0,,,,,
2021-09-09,-631552555.0,337589613.0,-506502410.0,,,,,
2021-09-10,14968641460.0,457382200.0,2574826858.0,,,,,
2021-09-13,-552389272.0,126195294.0,-800131751.0,,,,,
2021-09-14,6547008804.0,751046520.0,-705347826.0,,,,,
2021-09-15,1861208195.0,2327395581.0,-7811796436.0,,,,,
2021-09-16,-4979201191.0,515936138.0,-2637048165.0,,,,,
2021-09-17,1618666071.0,1208765871.0,556338234.0,,,,,
2021-09-20,,,,,,,,
2021-09-21,,,,,,,,
2021-09-22,-35561675928.0,2108266684.0,-9344826463.0,,,,,
2021-09-23,3590426339.0,-257635788.0,-774270544.0,,,,,
2021-09-24,7909899644.0,134400279.0,856432834.0,,,,,
2021-09-27,10782643841.0,1040909616.0,201985873.0,,,,,
2021-09-28,-13955077942.0,-402543864.0,-1041141508.0,,,,,
2021-09-29,-35511404049.0,2919639897.0,-10692088096.0,,,,,
2021-09-30,-7889629715.0,2205296967.0,-804133590.0,,,,,
2021-10-01,-39646519926.0,1806924254.0,-6901814605.0,,,,,
2021-10-04,-3113456553.0,1134979814.0,-2438752269.0,,,,,
2021-10-05,-16344851977.0,3120952876.0,631331330.0,,,,,
2021-10-06,-23854056274.0,2315063250.0,-5071669866.0,,,,,
2021-10-07,23802490446.0,999778460.0,3078168373.0,,,,,
2021-10-08,-14560960030.0,1665636449.0,942964041.0,,,,,
2021-10-11,,,,,,,,
2021-10-12,-16826915277.0,730527870.0,-1486338224.0,,,,,
2021-10-13,-8527592359.0,1056548556.0,-740164657.0,,,,,
2021-10-14,3427092067.0,966448100.0,-838086552.0,,,,,
2021-10-15,27887491829.0,-487592380.0,2484633078.0,,,,,
2021-10-18,3285072852.0,-509136977.0,254474812.0,,,,,
2021-10-19,11078735558.0,1614875177.0,3859408774.0,,,,,
2021-10-20,-4986265981.0,1473549208.0,-1661825220.0,,,,,
2021-10-21,6864346443.0,-98505075.0,716607922.0,,,,,
2021-10-22,-902063885.0,466033539.0,244906598.0,,,,,
2021-10-25,4708451588.0,-186040759.0,723139588.0,,,,,
2021-10-26,6724349065.0,338629249.0,1185937953.0,,,,,
2021-10-27,2462569667.0,176273735.0,615917997.0,,,,,
2021-10-28,-7352230078.0,713286035.0,-807828114.0,,,,,
2021-10-29,-11520895168.0,96048463.0,-177809579.0,,,,,
2021-11-01,-3333852320.0,28816811.0,313772243.0,,,,,
2021-11-02,1975517472.0,-457879161.0,-1339744948.0,,,,,
2021-11-03,3892476622.0,-1958994408.0,615648534.0,,,,,
2021-11-04,-7426815199.0,-555767440.0,166532958.0,,,,,
2021-11-05,26576079944.0,506890930.0,1265455482.0,,,,,
2021-11-08,10621412349.0,873761698.0,1326450725.0,,,,,
2021-11-09,19458843072.0,651400939.0,369239097.0,,,,,
2021-11-10,-80350525.0,987036108.0,533209554.0,,,,,
2021-11-11,-7208989812.0,-262275552.0,-575325550.0,,,,,
2021-11-12,7896200474.0,997880844.0,-482289880.0,,,,,
2021-11-15,5438795174.0,409390457.0,-5624892.0,,,,,
2021-11-16,7498706715.0,2716836942.0,-1286088038.0,,,,,
2021-11-17,-175092012.0,1288641960.0,-656506959.0,,,,,
2021-11-18,10125957926.0,-1032929910.0,549396579.0,,,,,
2021-11-19,7888947876.0,-875180626.0,-277598265.0,,,,,
2021-11-22,963597600.0,-1723918241.0,639489345.0,,,,,
2021-11-23,-12807605005.0,-484690874.0,-2913564062.0,,,,,
2021-11-24,443089194.0,-1206649611.0,1335556689.0,,,,,
2021-11-25,-8262201811.0,-27058432.0,-278895114.0,,,,,
2021-11-26,-31007361297.0,-676614902.0,-6872242066.0,,,,,
2021-11-29,6056795392.0,61236769.0,-1745176129.0,,,,,
2021-11-30,-16686111074.0,665290643.0,-2308330549.0,,,,,
2021-12-01,8434705459.0,104571864.0,1736049051.0,,,,,
2021-12-02,12632518106.0,-429793326.0,-2767334049.0,,,,,
2021-12-03,7535380709.0,1033523680.0,-331530534.0,,,,,
2021-12-06,-6240351798.0,-520714463.0,-872434254.0,,,,,
2021-12-07,177414033.0,2088921020.0,-84831093.0,,,,,
2021-12-08,16775659594.0,1209198877.0,1555903708.0,,,,,
2021-12-09,6144721506.0,84203554.0,2010976284.0,,,,,
2021-12-10,-3255172306.0,-20916242.0,-1144753681.0,,,,,
2021-12-13,-5132985371.0,-236258060.0,-405064366.0,,,,,
2021-12-14,-12726836979.0,2155697384.0,-4666056250.0,,,,,
2021-12-15,-6176801493.0,2546666109.0,-2423609542.0,,,,,
2021-12-16,-2577667029.0,2369888131.0,2562533168.0,,,,,
2021-12-17,3053140859.0,3743089379.0,-905042232.0,,,,,
2021-12-20,-19425695512.0,3214429355.0,-5058299646.0,,,,,
2021-12-21,10561577446.0,3778587190.0,1148075205.0,,,,,
2021-12-22,1771763950.0,1716736261.0,-755529122.0,,,,,
2021-12-23,18023659908.0,179519526.0,1539179156.0,,,,,
2021-12-24,8601447597.0,-562682262.0,942771745.0,,,,,
2021-12-27,11095430162.0,-1333214317.0,1383125247.0,,,,,
2021-12-28,21554311266.0,544942435.0,1727155365.0,,,,,
2021-12-29,13212694335.0,-133435768.0,867193813.0,,,,,
2021-12-30,2639792502.0,-879843958.0,281244601.0,,,,,
2021-12-31,,,,,,,,
2022-01-03,15525738960.0,-120362327.0,1154520982.0,,,,,
2022-01-04,25704782551.0,194971291.0,1683554665.0,,,,,
2022-01-05,9364854793.0,379804134.0,-845071342.0,,,,,
2022-01-06,-7393587952.0,-630795388.0,-3841698640.0,,,,,
2022-01-07,-13237840897.0,4515754.0,-2278740339.0,,,,,
2022-01-10,-5284253627.0,-316624152.0,-2503913805.0,,,,,
2022-01-11,2235252370.0,852853116.0,-3371361996.0,,,,,
2022-01-12,12754409649.0,-1103015246.0,-1114258275.0,,,,,
2022-01-13,17438053182.0,1974771514.0,-1126222558.0,,,,,
2022-01-14,15282543095.0,2834343407.0,-7568409953.0,,,,,
2022-01-17,6452685191.0,488342526.0,-684156645.0,,,,,
2022-01-18,-6861531115.0,1130207857.0,-3546041743.0,,,,,
2022-01-19,-1942580033.0,1655400835.0,-8975809188.0,,,,,
2022-01-20,-5585798351.0,-728906451.0,-1569207476.0,,,,,
2022-01-21,-40034716725.0,3231268291.0,-8969745598.0,,,,,
2022-01-24,365407436.0,2088020096.0,-4753680030.0,,,,,
2022-01-25,-47345566612.0,4313329812.0,-9842974410.0,,,,,
2022-01-26,-15101124143.0,1732530481.0,-4759118312.0,,,,,
2022-01-27,,,,,,,,
2022-01-28,,,,,,,,
2022-01-31,,,,,,,,
2022-02-01,,,,,,,,
2022-02-02,,,,,,,,
2022-02-03,,,,,,,,
2022-02-04,,,,,,,,
2022-02-07,-6457452804.0,2379392065.0,-928235538.0,,,,,
2022-02-08,-2541843285.0,4260829616.0,-1195159258.0,,,,,
2022-02-09,10414016521.0,4431716480.0,3231142263.0,,,,,
2022-02-10,9659982046.0,1327735250.0,-1633060342.0,,,,,
2022-02-11,4421047601.0,1677444859.0,-1587524025.0,,,,,
2022-02-14,-20671806592.0,2000016032.0,-5248578607.0,,,,,
2022-02-15,-16236384038.0,1988983119.0,-3996747003.0,,,,,
2022-02-16,8465209837.0,2237384964.0,1004362775.0,,,,,
2022-02-17,15659833816.0,2559229684.0,1912732939.0,,,,,
2022-02-18,6471805104.0,1193202133.0,1063982795.0,,,,,
2022-02-21,-11221254545.0,2010069738.0,152632097.0,,,,,
2022-02-22,-38661096219.0,3951367350.0,-9391171898.0,,,,,
2022-02-23,-12181948081.0,2087239200.0,-366621339.0,,,,,
2022-02-24,-53449542941.0,5188638274.0,-12647612032.0,,,,,
2022-02-25,-51029478256.0,2887495078.0,-2070567600.0,,,,,
2022-02-28,,,,,,,,
2022-03-01,6326158609.0,3604784535.0,5093159347.0,,,,,
2022-03-02,-19272324435.0,1426951943.0,2568531253.0,,,,,
2022-03-03,-7455627577.0,1864132133.0,225367233.0,,,,,
2022-03-04,-43037972716.0,1729434909.0,-5048990436.0,,,,,
2022-03-07,-82371268975.0,7641184489.0,-11808519698.0,,,,,
2022-03-08,-46130432644.0,4682772840.0,-12163752666.0,,,,,
2022-03-09,-31808303660.0,2062370328.0,-2835661228.0,,,,,
2022-03-10,1991195011.0,1803679529.0,2648744028.0,,,,,
2022-03-11,-22656690308.0,1996627151.0,-2208121067.0,,,,,
2022-03-14,-14412076811.0,1590154553.0,300551958.0,,,,,
2022-03-15,-53841991874.0,1665485125.0,-6691417776.0,,,,,
2022-03-16,-14109533780.0,391646907.0,-3618892600.0,,,,,
2022-03-17,44816760115.0,47907789.0,5170446094.0,,,,,
2022-03-18,-1769904121.0,1952156646.0,-2583284165.0,,,,,
2022-03-21,7441990473.0,381401716.0,-291903461.0,,,,,
2022-03-22,-361634370.0,1723064856.0,207599435.0,,,,,
2022-03-23,11266597490.0,237406677.0,3563496085.0,,,,,
2022-03-24,-2921149666.0,-1808920142.0,42910006.0,,,,,
2022-03-25,741822800.0,-223539500.0,-591522943.0,,,,,
2022-03-28,-12597235922.0,-139532356.0,-920618027.0,,,,,
2022-03-29,-8314245774.0,1340263805.0,-244039276.0,,,,,
2022-03-30,22036639928.0,2147817084.0,5634312830.0,,,,,
2022-03-31,2459082057.0,507766390.0,-1064932246.0,,,,,
2022-04-01,-10785712395.0,966450630.0,-134363894.0,,,,,
2022-04-04,,,,,,,,
2022-04-05,,,,,,,,
2022-04-06,-26965679574.0,1143633427.0,-909019997.0,,,,,
2022-04-07,-44545546003.0,1867388479.0,-7196470795.0,,,,,
2022-04-08,-11512981432.0,3101369353.0,-1954074621.0,,,,,
2022-04-11,-34041005614.0,1524919679.0,-8040147993.0,,,,,
2022-04-12,-10159341814.0,-44737545.0,-2897865346.0,,,,,
2022-04-13,10558477457.0,3139650641.0,1259455246.0,,,,,
2022-04-14,-744871264.0,1565761896.0,-1120138906.0,,,,,
2022-04-15,-21199731586.0,1000901472.0,-4287138186.0,,,,,
2022-04-18,-10415706666.0,2514187127.0,-4390823180.0,,,,,
2022-04-19,2121123317.0,849494795.0,715406048.0,,,,,
2022-04-20,2997373898.0,2352575161.0,-968167594.0,,,,,
2022-04-21,3428561230.0,3125173467.0,-596783655.0,,,,,
2022-04-22,-21187203604.0,1630802948.0,-2765765584.0,,,,,
2022-04-25,-42197266646.0,504993014.0,-7150607126.0,,,,,
2022-04-26,-14400867635.0,1099068700.0,-4928651393.0,,,,,
2022-04-27,-21142782285.0,1250410817.0,-4591333340.0,,,,,
2022-04-28,-15852095188.0,686193110.0,-467059541.0,,,,,
2022-04-29,6551935591.0,1045724665.0,-1518754276.0,,,,,
2022-05-02,,,,,,,,
2022-05-03,435332577.0,1605653361.0,-1398772837.0,,,,,
2022-05-04,-61009159.0,910758831.0,-328772442.0,,,,,
2022-05-05,3824972110.0,3493336424.0,413821893.0,,,,,
2022-05-06,-23556292639.0,185560420.0,-4656785043.0,,,,,
2022-05-09,-21145341214.0,474474690.0,-5920813944.0,,,,,
2022-05-10,-1613631242.0,220392318.0,1055184159.0,,,,,
2022-05-11,-14947671124.0,139901353.0,-752201550.0,,,,,
2022-05-12,-10321824247.0,244994838.0,-5998067356.0,,,,,
2022-05-13,2940064288.0,1011793425.0,3187290553.0,,,,,
2022-05-16,-1714708322.0,1073954056.0,-865991980.0,,,,,
2022-05-17,-858253931.0,-335658679.0,1428714164.0,,,,,
2022-05-18,11189984956.0,1087389770.0,-3018043847.0,,,,,
2022-05-19,-13619014574.0,-975187631.0,-2669152203.0,,,,,
2022-05-20,7182894729.0,1671214567.0,235335087.0,,,,,
2022-05-23,2028700237.0,2659934905.0,-733943355.0,,,,,
2022-05-24,-7832617161.0,1767192053.0,-3185813736.0,,,,,
2022-05-25,5056911617.0,-272819359.0,3467484303.0,,,,,
2022-05-26,-11847601840.0,-1449916582.0,-1367620645.0,,,,,
2022-05-27,20324848001.0,13923691.0,3290294236.0,,,,,
2022-05-30,27580301715.0,3078496037.0,3339253248.0,,,,,
2022-05-31,23256178163.0,1368166313.0,-1022631570.0,,,,,
2022-06-01,-10095198801.0,744415596.0,-818539710.0,,,,,
2022-06-02,-8492430238.0,-1568226999.0,-372198887.0,,,,,
2022-06-03,,,,,,,,
2022-06-06,-1891993882.0,1132522927.0,1857438657.0,,,,,
2022-06-07,-15915636740.0,1656445518.0,2048035613.0,,,,,
2022-06-08,4396117617.0,628552677.0,3633221701.0,,,,,
2022-06-09,-9479785127.0,-157363812.0,874322673.0,,,,,
2022-06-10,-18555889321.0,-995510805.0,1172841661.0,,,,,
2022-06-13,-48028196936.0,620683669.0,-3015846225.0,,,,,
2022-06-14,-23692295401.0,-1877162666.0,1793683646.0,,,,,
2022-06-15,-19346084821.0,-276391490.0,6282474803.0,,,,,
2022-06-16,924816093.0,503658259.0,-4591490644.0,,,,,
2022-06-17,-17668037270.0,-3397544338.0,-3012461017.0,,,,,
2022-06-20,-8131634785.0,428356130.0,-2484637699.0,,,,,
2022-06-21,18075040379.0,143459672.0,8040560996.0,,,,,
2022-06-22,-22379843736.0,87471536.0,809747597.0,,,,,
2022-06-23,-7697130649.0,-524545380.0,5964764529.0,,,,,
2022-06-24,-2841000897.0,2138267656.0,15422635314.0,,,,,
2022-06-27,8678667305.0,1018373500.0,4301979507.0,,,,,
2022-06-28,-9984498303.0,1055842586.0,5642997045.0,,,,,
2022-06-29,-5406321401.0,238503110.0,-8220258535.0,,,,,
2022-06-30,-21486517452.0,1730017194.0,-1855929990.0,,,,,
2022-07-01,-11866961255.0,1419084643.0,4213799920.0,,,,,
2022-07-04,-6250676728.0,2148241723.0,5944970552.0,,,,,
2022-07-05,-73867527.0,2001012578.0,4434418580.0,,,,,
2022-07-06,-7625680265.0,15961008.0,-3261126673.0,,,,,
2022-07-07,15981719896.0,2874122377.0,3126327885.0,,,,,
2022-07-08,-3935685396.0,788725272.0,133915601.0,,,,,
2022-07-11,-3060479634.0,173490701.0,-1723259219.0,,,,,
2022-07-12,-9684508238.0,491807964.0,-4768071731.0,,,,,
2022-07-13,5786918732.0,1105722526.0,4364027576.0,,,,,
2022-07-14,1083895890.0,1367583557.0,1531148785.0,,,,,
2022-07-15,-11162220048.0,2990687927.0,-269895331.0,,,,,
2022-07-18,-467476530.0,2300391894.0,913341508.0,,,,,
2022-07-19,-2242012149.0,85205420.0,296848995.0,,,,,
2022-07-20,-3453594742.0,1242576550.0,68053773.0,,,,,
2022-07-21,11561923650.0,498356716.0,1571156622.0,,,,,
2022-07-22,-4026021672.0,890931939.0,-2296295017.0,,,,,
2022-07-25,-1513108156.0,1289231123.0,-409952662.0,,,,,
2022-07-26,-2673762065.0,1019737998.0,-2638843768.0,,,,,
2022-07-27,6319614877.0,118804335.0,-15898121.0,,,,,
2022-07-28,-4019431016.0,2044381303.0,-527302722.0,,,,,
2022-07-29,13564591563.0,1610758903.0,-553876068.0,,,,,
2022-08-01,-6711535501.0,2111549164.0,810508587.0,,,,,
2022-08-02,-19675678987.0,1346390865.0,-2134628699.0,,,,,
2022-08-03,-6158668404.0,1680992645.0,-1793790032.0,,,,,
2022-08-04,-4169794431.0,1246506363.0,-1849033438.0,,,,,
2022-08-05,24726175916.0,2412720830.0,2356112752.0,,,,,
2022-08-08,-2375397640.0,2057631284.0,39293958.0,,,,,
2022-08-09,-3953804982.0,1240294614.0,1502663327.0,,,,,
2022-08-10,-17561551006.0,1579548986.0,-2833077540.0,,,,,
2022-08-11,14038254328.0,1104669859.0,1573344553.0,,,,,
2022-08-12,7305084160.0,814368483.0,1551239311.0,,,,,
2022-08-15,-5046482388.0,4597977893.0,531256491.0,,,,,
2022-08-16,-5631286692.0,4112241985.0,-1792653626.0,,,,,
2022-08-17,-1538724465.0,1088182467.0,-716920645.0,,,,,
2022-08-18,-7748134082.0,785024797.0,-747790081.0,,,,,
2022-08-19,-7295227741.0,1574665488.0,955827562.0,,,,,
2022-08-22,-15113163108.0,797677793.0,-689695053.0,,,,,
2022-08-23,-16753626044.0,348929652.0,-2537908087.0,,,,,
2022-08-24,-10282751272.0,2258293514.0,-1698736668.0,,,,,
2022-08-25,1662562355.0,2111957611.0,1565855750.0,,,,,
2022-08-26,3464749461.0,2058682769.0,1408815360.0,,,,,
2022-08-29,-24402903651.0,1055374037.0,-8200719222.0,,,,,
2022-08-30,-18491127282.0,1500983956.0,-997043075.0,,,,,
2022-08-31,2733769778.0,336266419.0,2042738216.0,,,,,
2022-09-01,-33227275900.0,579887810.0,-14897206377.0,,,,,
2022-09-02,-14632218878.0,551801925.0,-3242335658.0,,,,,
2022-09-05,-3050373770.0,663297355.0,-1840321974.0,,,,,
2022-09-06,-62717581.0,910399786.0,-1228986067.0,,,,,
2022-09-07,-17749446063.0,1583606983.0,-6640506255.0,,,,,
2022-09-08,-2451366566.0,2132898905.0,321999640.0,,,,,
2022-09-09,,,,,,,,
2022-09-12,11214250712.0,1327214858.0,2186131577.0,,,,,
2022-09-13,8488515852.0,1428437540.0,1396569963.0,,,,,
2022-09-14,-13535160153.0,-388506818.0,-4127513675.0,,,,,
2022-09-15,-5843362893.0,1465887139.0,-1292113669.0,,,,,
2022-09-16,-17463297271.0,3048769760.0,-4816536902.0,,,,,
2022-09-19,-7198578165.0,1096897996.0,-1007300742.0,,,,,
2022-09-20,3239831132.0,885819278.0,1083349717.0,,,,,
2022-09-21,-9260016960.0,173994397.0,-1671156606.0,,,,,
2022-09-22,-19554560573.0,2792016090.0,-3193658925.0,,,,,
2022-09-23,-14050140367.0,102558916.0,-2892966058.0,,,,,
2022-09-26,-7847806129.0,2277923957.0,-3176098648.0,,,,,
2022-09-27,-6345394289.0,1759970506.0,-188581708.0,,,,,
2022-09-28,-11959661725.0,2043782625.0,-4101895306.0,,,,,
2022-09-29,-1395014651.0,1501317487.0,598591845.0,,,,,
2022-09-30,-5896770422.0,1748254575.0,-310357452.0,,,,,
2022-10-03,-9367704574.0,1241462287.0,-2089898983.0,,,,,
2022-10-04,6175934254.0,1338117493.0,3429069766.0,,,,,
2022-10-05,4988355310.0,2079917511.0,2245851037.0,,,,,
2022-10-06,12703369936.0,1215788973.0,-1258717505.0,,,,,
2022-10-07,-9493781467.0,1203332639.0,-3635200795.0,,,,,
2022-10-10,,,,,,,,
2022-10-11,-34192758195.0,1792934824.0,-6166453749.0,,,,,
2022-10-12,-16643759133.0,671354020.0,-714310622.0,,,,,
2022-10-13,-9800777687.0,2301549882.0,-3172182538.0,,,,,
2022-10-14,10339581838.0,-497598439.0,5815039235.0,,,,,
2022-10-17,-8771832306.0,-877751586.0,-445353182.0,,,,,
2022-10-18,-3684528123.0,-1937035962.0,3211538841.0,,,,,
2022-10-19,-12185196332.0,1821598503.0,630271856.0,,,,,
2022-10-20,-13003275608.0,540037025.0,-1616059145.0,,,,,
2022-10-21,-6246359302.0,925720277.0,-1279960475.0,,,,,
2022-10-24,-1406807488.0,1606834452.0,3814191940.0,,,,,
2022-10-25,-10344700448.0,300781075.0,5926387110.0,,,,,
2022-10-26,2759933847.0,-895328201.0,4175597482.0,,,,,
2022-10-27,10430872221.0,716019666.0,239182411.0,,,,,
2022-10-28,-11833100042.0,1807282996.0,-2327388416.0,,,,,
2022-10-31,4559487607.0,1101797881.0,1842274119.0,,,,,
2022-11-01,-1003081307.0,322907113.0,2363156121.0,,,,,
2022-11-02,-512673865.0,1311405961.0,515398496.0,,,,,
2022-11-03,-12639227344.0,2109175815.0,-1487271724.0,,,,,
2022-11-04,-8791942187.0,299608573.0,662668134.0,,,,,
2022-11-07,9209077864.0,933887205.0,518198546.0,,,,,
2022-11-08,9012509267.0,1418664787.0,-847441360.0,,,,,
2022-11-09,24155531098.0,1361009619.0,-2268885176.0,,,,,
2022-11-10,-1685380136.0,78927779.0,-4403014896.0,,,,,
2022-11-11,48835673849.0,3558758322.0,-3662221090.0,,,,,
2022-11-14,37577095317.0,192138058.0,-5049918579.0,,,,,
2022-11-15,34794214423.0,1069738015.0,-6197555538.0,,,,,
2022-11-16,11593973139.0,960320705.0,-6672503113.0,,,,,
2022-11-17,-3309930949.0,1226257836.0,1686448963.0,,,,,
2022-11-18,-2380440035.0,360640844.0,-2370532251.0,,,,,
2022-11-21,-1771114513.0,-435623589.0,-1919343160.0,,,,,
2022-11-22,583880600.0,-931470880.0,-1079782234.0,,,,,
2022-11-23,2120423461.0,509347832.0,-452472426.0,,,,,
2022-11-24,23301736639.0,1493754987.0,-394278238.0,,,,,
2022-11-25,-79635900.0,1120776999.0,-5526003934.0,,,,,
2022-11-28,-10780075282.0,-626407145.0,-4462709763.0,,,,,
2022-11-29,8347297117.0,-991409765.0,1678263663.0,,,,,
2022-11-30,20215587540.0,439556693.0,-3527971917.0,,,,,
2022-12-01,15127098144.0,3652707396.0,-5733421650.0,,,,,
2022-12-02,-51147736.0,650385600.0,-3671421227.0,,,,,
2022-12-05,784775905.0,2395156251.0,-2005909992.0,,,,,
2022-12-06,-13142309900.0,59856061.0,-4132067682.0,,,,,
2022-12-07,-4075766177.0,-1707360994.0,-2577673930.0,,,,,
2022-12-08,-9054170970.0,545849189.0,-1717917560.0,,,,,
2022-12-09,6196521560.0,16514850.0,-1105129584.0,,,,,
2022-12-12,-5973906036.0,-343950652.0,-1805831362.0,,,,,
2022-12-13,-10239164316.0,337191415.0,-2324805722.0,,,,,
2022-12-14,14563951488.0,937289347.0,558902198.0,,,,,
2022-12-15,-1172423489.0,348871643.0,-1702523624.0,,,,,
2022-12-16,-15633008420.0,-16973271.0,-6408511895.0,,,,,
2022-12-19,-13887440852.0,-733367397.0,-3754808063.0,,,,,
2022-12-20,-10769777580.0,-454748708.0,-6662511420.0,,,,,
2022-12-21,-2869650011.0,527298773.0,-3696391365.0,,,,,
2022-12-22,9349889124.0,591613319.0,-436163129.0,,,,,
2022-12-23,-13243206447.0,2806395557.0,-2147867876.0,,,,,
